# Description
# The file describes the Fiorano circuit starting from Google Earth kml files.
# Distance (widths) from reference line of left/right borders
#  both with and witout kerbs are included.
# Generation date:       18-Jan-2024
# Names of source data files:
# - Barcellona_no_kerbs.kml
# - Barcellona_no_kerbs.kml
# Finish line origin local coordinates (ENU)
#! x0     =   0.00000000
#! y0     =   0.00000000
#! z0     =   0.00000000
#! theta0 =   1.0471975511966
# Finish line origin geodesic coordinates
#! FinishLineLatitude  =        41.57002161792151
#! FinishLineLongitude =        2.261219488424878
#! FinishLineAltitude  =   -0.0003639594013644755
abscissa	curvature	dir_mid_line	x_mid_line	y_mid_line	elevation	slope	banking	torsion	upsilon	width_no_kerbs_L	width_no_kerbs_R	width_kerbs_L	width_kerbs_R	width_kerbsMod_and_Constraint_MLT_L	width_kerbsMod_and_Constraint_MLT_R
9.33614788320604	-0.107579116382355	-2.59630147787573	-6.10757557209743	-6.95975673012337	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
9.57553629046773	-0.107371699850737	-2.62202984464455	-6.3138220768979	-7.08127227512489	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
9.81492469772942	-0.107164283319119	-2.64770855830023	-6.52312351285363	-7.19744701211833	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
10.0543131049911	-0.106956866787501	-2.67333761884276	-6.73533610887477	-7.3082147279215	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
10.2937015122528	-0.106749450255883	-2.69891702627215	-6.95031498328591	-7.41351320119303	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
10.5330899195145	-0.105860851885613	-2.72443687052866	-7.16791421646767	-7.51328429572989	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
10.7724783267762	-0.100049114797164	-2.74908310001041	-7.38795781609657	-7.60754310350793	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
11.0118667340379	-0.0942373777087144	-2.77233806700713	-7.61019626292268	-7.6965054527368	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
11.2512551412996	-0.088425640620265	-2.79420177151882	-7.83438550858972	-7.78043225844614	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
11.4906435485613	-0.0826139035318155	-2.81467421354549	-8.06030151848816	-7.85959515592167	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
